date,status,state,value,value_cumsum,F5.value_cumsum
2020-03-31,Confirmed,JH,1,1,3
2020-03-31,Confirmed,KA,13,101,151
2020-03-31,Confirmed,KL,7,241,314
2020-03-31,Confirmed,LA,0,13,14
2020-03-31,Confirmed,LD,0,0,0
2020-03-31,Confirmed,MP,19,66,193
2020-03-31,Confirmed,MH,82,302,747
2020-03-31,Confirmed,MN,0,1,2
2020-03-31,Confirmed,ML,0,0,0
2020-03-31,Confirmed,MZ,0,1,1
2020-03-31,Confirmed,NL,0,0,0
2020-03-31,Confirmed,OR,1,4,39
2020-03-31,Confirmed,PY,0,1,5
2020-03-31,Confirmed,PB,1,42,68
2020-03-31,Confirmed,RJ,14,93,266
2020-03-31,Confirmed,SK,0,0,0
2020-03-31,Confirmed,TN,57,124,571
2020-03-31,Confirmed,TG,20,97,334
2020-03-31,Confirmed,TR,0,0,0
2020-03-31,Confirmed,UP,8,104,278
2020-03-31,Confirmed,UT,0,7,26
2020-03-31,Confirmed,WB,15,37,80
2020-03-31,Recovered,TT,15,154,329
2020-03-31,Recovered,AN,0,0,0
2020-03-31,Recovered,AP,0,1,5
2020-03-31,Recovered,AR,0,0,0
2020-03-31,Recovered,AS,0,0,0
2020-03-31,Recovered,BR,0,0,3
2020-03-31,Recovered,CH,0,0,5
2020-03-31,Recovered,CT,2,2,8
2020-03-31,Recovered,DN,0,0,0
2020-03-31,Recovered,DD,0,0,0
2020-03-31,Recovered,DL,0,6,16
2020-03-31,Recovered,GA,0,0,0
2020-03-31,Recovered,GJ,2,5,21
2020-03-31,Recovered,HR,0,17,28
2020-03-31,Recovered,HP,0,2,2
2020-03-31,Recovered,JK,0,1,4
2020-03-31,Recovered,JH,0,0,0
2020-03-31,Recovered,KA,2,8,12
2020-03-31,Recovered,KL,4,24,56
2020-03-31,Recovered,LA,0,3,3
2020-03-31,Recovered,LD,0,0,0
2020-03-31,Recovered,MP,0,0,3
2020-03-31,Recovered,MH,0,39,56
2020-03-31,Recovered,MN,0,0,0
2020-03-31,Recovered,ML,0,0,0
2020-03-31,Recovered,MZ,0,0,0
2020-03-31,Recovered,NL,0,0,0
2020-03-31,Recovered,OR,0,0,2
2020-03-31,Recovered,PY,0,0,0
2020-03-31,Recovered,PB,0,1,4
2020-03-31,Recovered,RJ,0,3,25
2020-03-31,Recovered,SK,0,0,0
2020-03-31,Recovered,TN,2,6,8
2020-03-31,Recovered,TG,0,14,33
2020-03-31,Recovered,TR,0,0,0
2020-03-31,Recovered,UP,0,17,21
2020-03-31,Recovered,UT,0,2,4
2020-03-31,Recovered,WB,3,3,10
2020-03-31,Deceased,TT,6,46,118
2020-03-31,Deceased,AN,0,0,0
2020-03-31,Deceased,AP,0,0,1
2020-03-31,Deceased,AR,0,0,0
2020-03-31,Deceased,AS,0,0,0
2020-03-31,Deceased,BR,0,1,1
2020-03-31,Deceased,CH,0,0,0
2020-03-31,Deceased,CT,0,0,0
2020-03-31,Deceased,DN,0,0,0
2020-03-31,Deceased,DD,0,0,0
2020-03-31,Deceased,DL,0,2,7
2020-03-31,Deceased,GA,0,0,0
2020-03-31,Deceased,GJ,0,6,11
2020-03-31,Deceased,HR,0,0,0
2020-03-31,Deceased,HP,0,1,2
2020-03-31,Deceased,JK,1,2,2
2020-03-31,Deceased,JH,0,0,0
2020-03-31,Deceased,KA,0,3,4
2020-03-31,Deceased,KL,1,2,2
2020-03-31,Deceased,LA,0,0,0
2020-03-31,Deceased,LD,0,0,0
2020-03-31,Deceased,MP,1,5,13
2020-03-31,Deceased,MH,1,10,45
2020-03-31,Deceased,MN,0,0,0
2020-03-31,Deceased,ML,0,0,0
2020-03-31,Deceased,MZ,0,0,0
2020-03-31,Deceased,NL,0,0,0
2020-03-31,Deceased,OR,0,0,0
2020-03-31,Deceased,PY,0,0,0
2020-03-31,Deceased,PB,1,4,7
2020-03-31,Deceased,RJ,0,0,1
2020-03-31,Deceased,SK,0,0,0
2020-03-31,Deceased,TN,0,1,5
2020-03-31,Deceased,TG,0,6,11
2020-03-31,Deceased,TR,0,0,0
2020-03-31,Deceased,UP,0,0,3
2020-03-31,Deceased,UT,0,0,0
2020-03-31,Deceased,WB,1,3,3
2020-04-01,Confirmed,TT,424,2059,4777
2020-04-01,Confirmed,AN,0,10,10
2020-04-01,Confirmed,AP,67,111,303
2020-04-01,Confirmed,AR,0,0,1
2020-04-01,Confirmed,AS,15,16,26
2020-04-01,Confirmed,BR,3,24,32
2020-04-01,Confirmed,CH,2,17,18
2020-04-01,Confirmed,CT,0,9,10
2020-04-01,Confirmed,DN,0,0,0
2020-04-01,Confirmed,DD,0,0,0
2020-04-01,Confirmed,DL,32,152,525
2020-04-01,Confirmed,GA,0,5,7
2020-04-01,Confirmed,GJ,13,87,146
2020-04-01,Confirmed,HR,0,43,110
2020-04-01,Confirmed,HP,0,3,18
2020-04-01,Confirmed,JK,7,62,109
2020-04-01,Confirmed,JH,0,1,4
2020-04-01,Confirmed,KA,9,110,163
2020-04-01,Confirmed,KL,24,265,327
2020-04-01,Confirmed,LA,0,13,14
2020-04-01,Confirmed,LD,0,0,0
2020-04-01,Confirmed,MP,32,98,256
2020-04-01,Confirmed,MH,33,335,868
2020-04-01,Confirmed,MN,0,1,2
2020-04-01,Confirmed,ML,0,0,0
2020-04-01,Confirmed,MZ,0,1,1
2020-04-01,Confirmed,NL,0,0,0
2020-04-01,Confirmed,OR,1,5,40
2020-04-01,Confirmed,PY,2,3,5
2020-04-01,Confirmed,PB,4,46,79
2020-04-01,Confirmed,RJ,27,120,301
2020-04-01,Confirmed,SK,0,0,0
2020-04-01,Confirmed,TN,110,234,621
2020-04-01,Confirmed,TG,30,127,364
2020-04-01,Confirmed,TR,0,0,1
2020-04-01,Confirmed,UP,13,117,305
2020-04-01,Confirmed,UT,0,7,31
2020-04-01,Confirmed,WB,0,37,80
2020-04-01,Recovered,TT,16,170,394
2020-04-01,Recovered,AN,0,0,0
2020-04-01,Recovered,AP,1,2,5
2020-04-01,Recovered,AR,0,0,0
2020-04-01,Recovered,AS,0,0,0
2020-04-01,Recovered,BR,0,0,9
2020-04-01,Recovered,CH,0,0,5
2020-04-01,Recovered,CT,0,2,8
2020-04-01,Recovered,DN,0,0,0
2020-04-01,Recovered,DD,0,0,0
2020-04-01,Recovered,DL,0,6,16
2020-04-01,Recovered,GA,0,0,0
2020-04-01,Recovered,GJ,0,5,22
2020-04-01,Recovered,HR,10,27,28
2020-04-01,Recovered,HP,0,2,2
2020-04-01,Recovered,JK,1,2,4
2020-04-01,Recovered,JH,0,0,0
2020-04-01,Recovered,KA,1,9,20
2020-04-01,Recovered,KL,2,26,59
2020-04-01,Recovered,LA,0,3,10
2020-04-01,Recovered,LD,0,0,0
2020-04-01,Recovered,MP,0,0,11
2020-04-01,Recovered,MH,0,39,70
2020-04-01,Recovered,MN,0,0,1
2020-04-01,Recovered,ML,0,0,0
2020-04-01,Recovered,MZ,0,0,0
2020-04-01,Recovered,NL,0,0,0
2020-04-01,Recovered,OR,1,1,2
2020-04-01,Recovered,PY,0,0,0
2020-04-01,Recovered,PB,0,1,4
2020-04-01,Recovered,RJ,0,3,25
2020-04-01,Recovered,SK,0,0,0
2020-04-01,Recovered,TN,0,6,13
2020-04-01,Recovered,TG,0,14,45
2020-04-01,Recovered,TR,0,0,0
2020-04-01,Recovered,UP,0,17,21
2020-04-01,Recovered,UT,0,2,4
2020-04-01,Recovered,WB,0,3,10
2020-04-01,Deceased,TT,9,55,134
2020-04-01,Deceased,AN,0,0,0
2020-04-01,Deceased,AP,0,0,3
2020-04-01,Deceased,AR,0,0,0
2020-04-01,Deceased,AS,0,0,0
2020-04-01,Deceased,BR,0,1,1
2020-04-01,Deceased,CH,0,0,0
2020-04-01,Deceased,CT,0,0,0
2020-04-01,Deceased,DN,0,0,0
2020-04-01,Deceased,DD,0,0,0
2020-04-01,Deceased,DL,0,2,7
2020-04-01,Deceased,GA,0,0,0
2020-04-01,Deceased,GJ,0,6,12
2020-04-01,Deceased,HR,0,0,2
2020-04-01,Deceased,HP,0,1,2
2020-04-01,Deceased,JK,0,2,2
2020-04-01,Deceased,JH,0,0,0
2020-04-01,Deceased,KA,0,3,4
2020-04-01,Deceased,KL,0,2,2
2020-04-01,Deceased,LA,0,0,0
2020-04-01,Deceased,LD,0,0,0
2020-04-01,Deceased,MP,1,6,15
2020-04-01,Deceased,MH,3,13,52
2020-04-01,Deceased,MN,0,0,0
2020-04-01,Deceased,ML,0,0,0
2020-04-01,Deceased,MZ,0,0,0
2020-04-01,Deceased,NL,0,0,0
2020-04-01,Deceased,OR,0,0,0
2020-04-01,Deceased,PY,0,0,0
2020-04-01,Deceased,PB,0,4,7
2020-04-01,Deceased,RJ,0,0,2
2020-04-01,Deceased,SK,0,0,0
2020-04-01,Deceased,TN,0,1,6
2020-04-01,Deceased,TG,3,9,11
2020-04-01,Deceased,TR,0,0,0
2020-04-01,Deceased,UP,2,2,3
2020-04-01,Deceased,UT,0,0,0
2020-04-01,Deceased,WB,0,3,3
2020-04-02,Confirmed,TT,486,2545,5349
2020-04-02,Confirmed,AN,0,10,10
2020-04-02,Confirmed,AP,38,149,314
2020-04-02,Confirmed,AR,1,1,1
2020-04-02,Confirmed,AS,0,16,28
2020-04-02,Confirmed,BR,5,29,38
2020-04-02,Confirmed,CH,1,18,18
2020-04-02,Confirmed,CT,0,9,10
2020-04-02,Confirmed,DN,0,0,0
2020-04-02,Confirmed,DD,0,0,0
2020-04-02,Confirmed,DL,141,293,576
2020-04-02,Confirmed,GA,0,5,7
2020-04-02,Confirmed,GJ,1,88,175
2020-04-02,Confirmed,HR,6,49,143
2020-04-02,Confirmed,HP,3,6,27
2020-04-02,Confirmed,JK,8,70,125
2020-04-02,Confirmed,JH,1,2,4
2020-04-02,Confirmed,KA,14,124,175
2020-04-02,Confirmed,KL,21,286,335
2020-04-02,Confirmed,LA,0,13,14
2020-04-02,Confirmed,LD,0,0,0
2020-04-02,Confirmed,MP,9,107,290
2020-04-02,Confirmed,MH,88,423,1018
2020-04-02,Confirmed,MN,1,2,2
2020-04-02,Confirmed,ML,0,0,0
2020-04-02,Confirmed,MZ,0,1,1
2020-04-02,Confirmed,NL,0,0,0
2020-04-02,Confirmed,OR,0,5,42
2020-04-02,Confirmed,PY,2,5,5
2020-04-02,Confirmed,PB,1,47,99
2020-04-02,Confirmed,RJ,13,133,343
2020-04-02,Confirmed,SK,0,0,0
2020-04-02,Confirmed,TN,75,309,690
2020-04-02,Confirmed,TG,27,154,404
2020-04-02,Confirmed,TR,0,0,1
2020-04-02,Confirmed,UP,11,128,332
2020-04-02,Confirmed,UT,3,10,31
2020-04-02,Confirmed,WB,16,53,91
2020-04-02,Recovered,TT,22,192,469
2020-04-02,Recovered,AN,0,0,0
2020-04-02,Recovered,AP,0,2,5
2020-04-02,Recovered,AR,0,0,0
2020-04-02,Recovered,AS,0,0,0
2020-04-02,Recovered,BR,3,3,15
2020-04-02,Recovered,CH,0,0,7
2020-04-02,Recovered,CT,1,3,9
2020-04-02,Recovered,DN,0,0,0
2020-04-02,Recovered,DD,0,0,0
2020-04-02,Recovered,DL,2,8,20
2020-04-02,Recovered,GA,0,0,0
2020-04-02,Recovered,GJ,5,10,25
2020-04-02,Recovered,HR,0,27,30
2020-04-02,Recovered,HP,0,2,3
2020-04-02,Recovered,JK,1,3,4
2020-04-02,Recovered,JH,0,0,0
2020-04-02,Recovered,KA,2,11,25
2020-04-02,Recovered,KL,2,28,71
2020-04-02,Recovered,LA,0,3,10
2020-04-02,Recovered,LD,0,0,0
2020-04-02,Recovered,MP,0,0,21
2020-04-02,Recovered,MH,3,42,79
2020-04-02,Recovered,MN,0,0,1
2020-04-02,Recovered,ML,0,0,0
2020-04-02,Recovered,MZ,0,0,0
2020-04-02,Recovered,NL,0,0,0
2020-04-02,Recovered,OR,0,1,2
2020-04-02,Recovered,PY,0,0,1
2020-04-02,Recovered,PB,0,1,14
2020-04-02,Recovered,RJ,0,3,25
2020-04-02,Recovered,SK,0,0,0
2020-04-02,Recovered,TN,0,6,19
2020-04-02,Recovered,TG,3,17,45
2020-04-02,Recovered,TR,0,0,0
2020-04-02,Recovered,UP,0,17,21
2020-04-02,Recovered,UT,0,2,4
2020-04-02,Recovered,WB,0,3,13
2020-04-02,Deceased,TT,14,69,161
2020-04-02,Deceased,AN,0,0,0
2020-04-02,Deceased,AP,0,0,4
2020-04-02,Deceased,AR,0,0,0
2020-04-02,Deceased,AS,0,0,0
2020-04-02,Deceased,BR,0,1,1
2020-04-02,Deceased,CH,0,0,0
2020-04-02,Deceased,CT,0,0,0
2020-04-02,Deceased,DN,0,0,0
2020-04-02,Deceased,DD,0,0,0
2020-04-02,Deceased,DL,2,4,9
2020-04-02,Deceased,GA,0,0,0
2020-04-02,Deceased,GJ,1,7,14
2020-04-02,Deceased,HR,0,0,2
2020-04-02,Deceased,HP,0,1,2
2020-04-02,Deceased,JK,0,2,3
2020-04-02,Deceased,JH,0,0,0
2020-04-02,Deceased,KA,0,3,4
2020-04-02,Deceased,KL,0,2,2
2020-04-02,Deceased,LA,0,0,0
2020-04-02,Deceased,LD,0,0,0
2020-04-02,Deceased,MP,2,8,21
2020-04-02,Deceased,MH,8,21,64
2020-04-02,Deceased,MN,0,0,0
2020-04-02,Deceased,ML,0,0,0
2020-04-02,Deceased,MZ,0,0,0
2020-04-02,Deceased,NL,0,0,0
2020-04-02,Deceased,OR,0,0,1
2020-04-02,Deceased,PY,0,0,0
2020-04-02,Deceased,PB,1,5,8
2020-04-02,Deceased,RJ,0,0,2
2020-04-02,Deceased,SK,0,0,0
2020-04-02,Deceased,TN,0,1,7
2020-04-02,Deceased,TG,0,9,11
2020-04-02,Deceased,TR,0,0,0
2020-04-02,Deceased,UP,0,2,3
2020-04-02,Deceased,UT,0,0,0
2020-04-02,Deceased,WB,0,3,3
2020-04-03,Confirmed,TT,560,3105,5914
2020-04-03,Confirmed,AN,0,10,11
2020-04-03,Confirmed,AP,15,164,348
2020-04-03,Confirmed,AR,0,1,1
2020-04-03,Confirmed,AS,7,23,28
2020-04-03,Confirmed,BR,2,31,39
2020-04-03,Confirmed,CH,0,18,18
2020-04-03,Confirmed,CT,0,9,10
2020-04-03,Confirmed,DN,0,0,0
2020-04-03,Confirmed,DD,0,0,0
2020-04-03,Confirmed,DL,93,386,669
2020-04-03,Confirmed,GA,1,6,7
2020-04-03,Confirmed,GJ,7,95,186
2020-04-03,Confirmed,HR,9,58,167
2020-04-03,Confirmed,HP,0,6,27
2020-04-03,Confirmed,JK,5,75,158
2020-04-03,Confirmed,JH,0,2,4
2020-04-03,Confirmed,KA,4,128,181
2020-04-03,Confirmed,KL,9,295,344
2020-04-03,Confirmed,LA,1,14,14
2020-04-03,Confirmed,LD,0,0,0
2020-04-03,Confirmed,MP,47,154,341
2020-04-03,Confirmed,MH,64,487,1135
2020-04-03,Confirmed,MN,0,2,2
2020-04-03,Confirmed,ML,0,0,0
2020-04-03,Confirmed,MZ,0,1,1
2020-04-03,Confirmed,NL,0,0,0
2020-04-03,Confirmed,OR,15,20,42
2020-04-03,Confirmed,PY,0,5,5
2020-04-03,Confirmed,PB,6,53,106
2020-04-03,Confirmed,RJ,46,179,383
2020-04-03,Confirmed,SK,0,0,0
2020-04-03,Confirmed,TN,102,411,738
2020-04-03,Confirmed,TG,75,229,453
2020-04-03,Confirmed,TR,0,0,1
2020-04-03,Confirmed,UP,46,174,361
2020-04-03,Confirmed,UT,6,16,35
2020-04-03,Confirmed,WB,0,53,99
2020-04-03,Recovered,TT,38,230,565
2020-04-03,Recovered,AN,0,0,0
2020-04-03,Recovered,AP,0,2,6
2020-04-03,Recovered,AR,0,0,0
2020-04-03,Recovered,AS,0,0,0
2020-04-03,Recovered,BR,0,3,15
2020-04-03,Recovered,CH,0,0,7
2020-04-03,Recovered,CT,0,3,9
2020-04-03,Recovered,DN,0,0,0
2020-04-03,Recovered,DD,0,0,0
2020-04-03,Recovered,DL,0,8,21
2020-04-03,Recovered,GA,0,0,0
2020-04-03,Recovered,GJ,0,10,25
2020-04-03,Recovered,HR,0,27,31
2020-04-03,Recovered,HP,0,2,3
2020-04-03,Recovered,JK,0,3,6
2020-04-03,Recovered,JH,0,0,0
2020-04-03,Recovered,KA,0,11,28
2020-04-03,Recovered,KL,14,42,84
2020-04-03,Recovered,LA,0,3,10
2020-04-03,Recovered,LD,0,0,0
2020-04-03,Recovered,MP,0,0,25
2020-04-03,Recovered,MH,8,50,117
2020-04-03,Recovered,MN,0,0,1
2020-04-03,Recovered,ML,0,0,0
2020-04-03,Recovered,MZ,0,0,0
2020-04-03,Recovered,NL,0,0,0
2020-04-03,Recovered,OR,1,2,2
2020-04-03,Recovered,PY,0,0,1
2020-04-03,Recovered,PB,0,1,14
2020-04-03,Recovered,RJ,0,3,45
2020-04-03,Recovered,SK,0,0,0
2020-04-03,Recovered,TN,0,6,21
2020-04-03,Recovered,TG,15,32,45
2020-04-03,Recovered,TR,0,0,0
2020-04-03,Recovered,UP,0,17,31
2020-04-03,Recovered,UT,0,2,5
2020-04-03,Recovered,WB,0,3,13
2020-04-03,Deceased,TT,14,83,181
2020-04-03,Deceased,AN,0,0,0
2020-04-03,Deceased,AP,1,1,4
2020-04-03,Deceased,AR,0,0,0
2020-04-03,Deceased,AS,0,0,0
2020-04-03,Deceased,BR,0,1,1
2020-04-03,Deceased,CH,0,0,0
2020-04-03,Deceased,CT,0,0,0
2020-04-03,Deceased,DN,0,0,0
2020-04-03,Deceased,DD,0,0,0
2020-04-03,Deceased,DL,2,6,9
2020-04-03,Deceased,GA,0,0,0
2020-04-03,Deceased,GJ,2,9,16
2020-04-03,Deceased,HR,0,0,2
2020-04-03,Deceased,HP,1,2,2
2020-04-03,Deceased,JK,0,2,3
2020-04-03,Deceased,JH,0,0,0
2020-04-03,Deceased,KA,1,4,5
2020-04-03,Deceased,KL,0,2,2
2020-04-03,Deceased,LA,0,0,0
2020-04-03,Deceased,LD,0,0,0
2020-04-03,Deceased,MP,0,8,24
2020-04-03,Deceased,MH,5,26,72
2020-04-03,Deceased,MN,0,0,0
2020-04-03,Deceased,ML,0,0,0
2020-04-03,Deceased,MZ,0,0,0
2020-04-03,Deceased,NL,0,0,0
2020-04-03,Deceased,OR,0,0,1
2020-04-03,Deceased,PY,0,0,0
2020-04-03,Deceased,PB,0,5,9
2020-04-03,Deceased,RJ,0,0,3
2020-04-03,Deceased,SK,0,0,0
2020-04-03,Deceased,TN,0,1,8
2020-04-03,Deceased,TG,2,11,11
2020-04-03,Deceased,TR,0,0,0
2020-04-03,Deceased,UP,0,2,4
2020-04-03,Deceased,UT,0,0,0
2020-04-03,Deceased,WB,0,3,5
2020-04-04,Confirmed,TT,579,3684,6727
2020-04-04,Confirmed,AN,0,10,11
2020-04-04,Confirmed,AP,28,192,363
2020-04-04,Confirmed,AR,0,1,1
2020-04-04,Confirmed,AS,3,26,29
2020-04-04,Confirmed,BR,1,32,58
2020-04-04,Confirmed,CH,0,18,18
2020-04-04,Confirmed,CT,1,10,18
2020-04-04,Confirmed,DN,0,0,0
2020-04-04,Confirmed,DD,0,0,0
2020-04-04,Confirmed,DL,59,445,720
2020-04-04,Confirmed,GA,1,7,7
2020-04-04,Confirmed,GJ,13,108,262
2020-04-04,Confirmed,HR,26,84,170
2020-04-04,Confirmed,HP,7,13,28
2020-04-04,Confirmed,JK,17,92,184
2020-04-04,Confirmed,JH,0,2,13
2020-04-04,Confirmed,KA,16,144,197
2020-04-04,Confirmed,KL,11,306,356
2020-04-04,Confirmed,LA,0,14,14
2020-04-04,Confirmed,LD,0,0,0
2020-04-04,Confirmed,MP,25,179,411
2020-04-04,Confirmed,MH,148,635,1364
2020-04-04,Confirmed,MN,0,2,2
2020-04-04,Confirmed,ML,0,0,0
2020-04-04,Confirmed,MZ,0,1,1
2020-04-04,Confirmed,NL,0,0,0
2020-04-04,Confirmed,OR,1,21,48
2020-04-04,Confirmed,PY,0,5,5
2020-04-04,Confirmed,PB,12,65,130
2020-04-04,Confirmed,RJ,27,206,463
2020-04-04,Confirmed,SK,0,0,0
2020-04-04,Confirmed,TN,74,485,834
2020-04-04,Confirmed,TG,43,272,471
2020-04-04,Confirmed,TR,0,0,1
2020-04-04,Confirmed,UP,60,234,410
2020-04-04,Confirmed,UT,6,22,35
2020-04-04,Confirmed,WB,0,53,103
2020-04-04,Recovered,TT,56,286,635
2020-04-04,Recovered,AN,0,0,10
2020-04-04,Recovered,AP,0,2,10
2020-04-04,Recovered,AR,0,0,0
2020-04-04,Recovered,AS,0,0,0
2020-04-04,Recovered,BR,0,3,15
2020-04-04,Recovered,CH,3,3,7
2020-04-04,Recovered,CT,0,3,9
2020-04-04,Recovered,DN,0,0,0
2020-04-04,Recovered,DD,0,0,0
2020-04-04,Recovered,DL,8,16,25
2020-04-04,Recovered,GA,0,0,0
2020-04-04,Recovered,GJ,3,13,26
2020-04-04,Recovered,HR,1,28,31
2020-04-04,Recovered,HP,0,2,3
2020-04-04,Recovered,JK,0,3,6
2020-04-04,Recovered,JH,0,0,0
2020-04-04,Recovered,KA,0,11,30
2020-04-04,Recovered,KL,8,50,97
2020-04-04,Recovered,LA,0,3,10
2020-04-04,Recovered,LD,0,0,0
2020-04-04,Recovered,MP,0,0,25
2020-04-04,Recovered,MH,2,52,125
2020-04-04,Recovered,MN,0,0,1
2020-04-04,Recovered,ML,0,0,0
2020-04-04,Recovered,MZ,0,0,0
2020-04-04,Recovered,NL,0,0,0
2020-04-04,Recovered,OR,0,2,2
2020-04-04,Recovered,PY,0,0,1
2020-04-04,Recovered,PB,2,3,18
2020-04-04,Recovered,RJ,22,25,60
2020-04-04,Recovered,SK,0,0,0
2020-04-04,Recovered,TN,2,8,27
2020-04-04,Recovered,TG,1,33,45
2020-04-04,Recovered,TR,0,0,0
2020-04-04,Recovered,UP,4,21,31
2020-04-04,Recovered,UT,0,2,5
2020-04-04,Recovered,WB,0,3,16
2020-04-04,Deceased,TT,13,96,227
2020-04-04,Deceased,AN,0,0,0
2020-04-04,Deceased,AP,0,1,6
2020-04-04,Deceased,AR,0,0,0
2020-04-04,Deceased,AS,0,0,0
2020-04-04,Deceased,BR,0,1,1
2020-04-04,Deceased,CH,0,0,0
2020-04-04,Deceased,CT,0,0,0
2020-04-04,Deceased,DN,0,0,0
2020-04-04,Deceased,DD,0,0,0
2020-04-04,Deceased,DL,0,6,12
2020-04-04,Deceased,GA,0,0,0
2020-04-04,Deceased,GJ,1,10,18
2020-04-04,Deceased,HR,0,0,2
2020-04-04,Deceased,HP,0,2,2
2020-04-04,Deceased,JK,0,2,4
2020-04-04,Deceased,JH,0,0,1
2020-04-04,Deceased,KA,0,4,6
2020-04-04,Deceased,KL,0,2,2
2020-04-04,Deceased,LA,0,0,0
2020-04-04,Deceased,LD,0,0,0
2020-04-04,Deceased,MP,3,11,33
2020-04-04,Deceased,MH,6,32,97
2020-04-04,Deceased,MN,0,0,0
2020-04-04,Deceased,ML,0,0,0
2020-04-04,Deceased,MZ,0,0,0
2020-04-04,Deceased,NL,0,0,0
2020-04-04,Deceased,OR,0,0,1
2020-04-04,Deceased,PY,0,0,0
2020-04-04,Deceased,PB,0,5,10
2020-04-04,Deceased,RJ,1,1,3
2020-04-04,Deceased,SK,0,0,0
2020-04-04,Deceased,TN,2,3,8
2020-04-04,Deceased,TG,0,11,12
2020-04-04,Deceased,TR,0,0,0
2020-04-04,Deceased,UP,0,2,4
2020-04-04,Deceased,UT,0,0,0
2020-04-04,Deceased,WB,0,3,5
2020-04-05,Confirmed,TT,609,4293,7598
2020-04-05,Confirmed,AN,0,10,11
2020-04-05,Confirmed,AP,64,256,381
2020-04-05,Confirmed,AR,0,1,1
2020-04-05,Confirmed,AS,0,26,29
2020-04-05,Confirmed,BR,0,32,60
2020-04-05,Confirmed,CH,0,18,19
2020-04-05,Confirmed,CT,0,10,18
2020-04-05,Confirmed,DN,0,0,0
2020-04-05,Confirmed,DD,0,0,0
2020-04-05,Confirmed,DL,58,503,903
2020-04-05,Confirmed,GA,0,7,7
2020-04-05,Confirmed,GJ,20,128,378
2020-04-05,Confirmed,HR,6,90,176
2020-04-05,Confirmed,HP,1,14,28
2020-04-05,Confirmed,JK,14,106,207
2020-04-05,Confirmed,JH,1,3,14
2020-04-05,Confirmed,KA,7,151,207
2020-04-05,Confirmed,KL,8,314,363
2020-04-05,Confirmed,LA,0,14,15
2020-04-05,Confirmed,LD,0,0,0
2020-04-05,Confirmed,MP,14,193,451
2020-04-05,Confirmed,MH,112,747,1574
2020-04-05,Confirmed,MN,0,2,2
2020-04-05,Confirmed,ML,0,0,0
2020-04-05,Confirmed,MZ,0,1,1
2020-04-05,Confirmed,NL,0,0,0
2020-04-05,Confirmed,OR,18,39,50
2020-04-05,Confirmed,PY,0,5,7
2020-04-05,Confirmed,PB,3,68,151
2020-04-05,Confirmed,RJ,60,266,561
2020-04-05,Confirmed,SK,0,0,0
2020-04-05,Confirmed,TN,86,571,911
2020-04-05,Confirmed,TG,62,334,487
2020-04-05,Confirmed,TR,0,0,2
2020-04-05,Confirmed,UP,44,278,433
2020-04-05,Confirmed,UT,4,26,35
2020-04-05,Confirmed,WB,27,80,116
2020-04-05,Recovered,TT,43,329,786
2020-04-05,Recovered,AN,0,0,10
2020-04-05,Recovered,AP,3,5,10
2020-04-05,Recovered,AR,0,0,0
2020-04-05,Recovered,AS,0,0,0
2020-04-05,Recovered,BR,0,3,15
2020-04-05,Recovered,CH,2,5,7
2020-04-05,Recovered,CT,5,8,9
2020-04-05,Recovered,DN,0,0,0
2020-04-05,Recovered,DD,0,0,0
2020-04-05,Recovered,DL,0,16,27
2020-04-05,Recovered,GA,0,0,1
2020-04-05,Recovered,GJ,8,21,33
2020-04-05,Recovered,HR,0,28,35
2020-04-05,Recovered,HP,0,2,3
2020-04-05,Recovered,JK,1,4,6
2020-04-05,Recovered,JH,0,0,0
2020-04-05,Recovered,KA,1,12,34
2020-04-05,Recovered,KL,6,56,124
2020-04-05,Recovered,LA,0,3,11
2020-04-05,Recovered,LD,0,0,0
2020-04-05,Recovered,MP,3,3,37
2020-04-05,Recovered,MH,4,56,188
2020-04-05,Recovered,MN,0,0,1
2020-04-05,Recovered,ML,0,0,0
2020-04-05,Recovered,MZ,0,0,0
2020-04-05,Recovered,NL,0,0,0
2020-04-05,Recovered,OR,0,2,12
2020-04-05,Recovered,PY,0,0,1
2020-04-05,Recovered,PB,1,4,20
2020-04-05,Recovered,RJ,0,25,60
2020-04-05,Recovered,SK,0,0,0
2020-04-05,Recovered,TN,0,8,44
2020-04-05,Recovered,TG,0,33,45
2020-04-05,Recovered,TR,0,0,0
2020-04-05,Recovered,UP,0,21,32
2020-04-05,Recovered,UT,2,4,5
2020-04-05,Recovered,WB,7,10,16
2020-04-05,Deceased,TT,22,118,249
2020-04-05,Deceased,AN,0,0,0
2020-04-05,Deceased,AP,0,1,6
2020-04-05,Deceased,AR,0,0,0
2020-04-05,Deceased,AS,0,0,1
2020-04-05,Deceased,BR,0,1,1
2020-04-05,Deceased,CH,0,0,0
2020-04-05,Deceased,CT,0,0,0
2020-04-05,Deceased,DN,0,0,0
2020-04-05,Deceased,DD,0,0,0
2020-04-05,Deceased,DL,1,7,14
2020-04-05,Deceased,GA,0,0,0
2020-04-05,Deceased,GJ,1,11,19
2020-04-05,Deceased,HR,0,0,2
2020-04-05,Deceased,HP,0,2,2
2020-04-05,Deceased,JK,0,2,4
2020-04-05,Deceased,JH,0,0,1
2020-04-05,Deceased,KA,0,4,6
2020-04-05,Deceased,KL,0,2,2
2020-04-05,Deceased,LA,0,0,0
2020-04-05,Deceased,LD,0,0,0
2020-04-05,Deceased,MP,2,13,37
